Instance: s3
Bin radius: 6.06
Rho: 1/2
Rotate enable: false
Packed item area: 94.44
Packed item count: 21
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.33,-5.912249994714364,2.66,2.66
-3.5100000000000002,-4.939989878532141,2.18,2.18
-5.9,-1.3833293172632448,2.39,2.39
-5.130000000000001,-3.003329317263245,1.62,1.62
1.3300000000000005,-4.0026366310221055,3.22,3.22
1.33,-5.162636631022106,1.16,1.16
4.550000000000001,-1.8830825791770238,1.21,1.21
-1.2499999999999996,-3.252249994714364,2.58,2.58
-3.5100000000000002,-2.759989878532141,2.19,2.19
1.3300000000000005,-0.7826366310221053,2.74,2.74
4.07,-0.6730825791770239,1.83,1.83
-1.0299999999999994,-0.6722499947143641,2.36,2.36
-3.2099999999999995,-0.5699898785321409,2.18,2.18
-5.129999999999999,1.0066706827367553,1.92,1.92
4.07,1.1569174208229762,1.37,1.37
-3.209999999999999,1.6100101214678593,2.07,2.07
-1.1399999999999992,1.6877500052856358,2.05,2.05
0.9100000000000006,1.9573633689778949,2.69,2.69
3.6000000000000005,2.5269174208229765,1.06,1.06
-0.849999999999999,3.7377500052856356,1.76,1.76
-2.5699999999999985,3.7377500052856356,1.72,1.72
