Instance: r100
Bin radius: 10.0
Rho: 1/3
Rotate enable: true
Packed item area: 275.346
Packed item count: 49
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.085,-9.940964490430494,2.17,2.54
-4.315000000000001,-9.021129363887871,3.23,1.4
-8.165000000000001,-5.773454338608731,3.85,2.22
-9.375,-3.4798527267687636,1.21,2.02
-7.005000000000001,-6.783454338608731,2.69,1.01
-5.895000000000001,-7.943454338608731,1.58,1.16
1.085,-9.531493849339672,1.94,4.95
3.025,-8.775418793425189,1.77,3.35
4.795,-7.973629976365846,1.24,3.83
6.035,-6.239052412025402,1.78,3.56
7.8149999999999995,-4.588766174038508,1.07,4.41
8.885,-1.5122086496247817,1.0,2.58
-4.315000000000001,-7.621129363887871,3.15,2.18
-1.1650000000000014,-7.400964490430494,2.25,2.92
-4.315000000000001,-5.441129363887871,3.1,1.68
3.025,-5.425418793425189,1.77,1.44
1.0849999999999986,-4.5814938493396715,1.94,4.29
-1.1550000000000016,-4.480964490430494,2.24,4.51
4.795,-4.143629976365846,1.24,1.66
3.0249999999999986,-3.9854187934251892,1.72,1.44
-4.235000000000001,-3.7611293638878713,3.08,1.05
-8.165,-3.553454338608731,3.89,1.86
-4.1850000000000005,-2.7111293638878715,3.03,1.93
6.135,-2.6790524120254022,1.68,1.87
3.0249999999999986,-2.5454187934251893,1.61,4.95
4.634999999999999,-2.4836299763658456,1.48,1.82
-8.165,-1.693454338608731,3.98,1.89
-9.735,-1.4598527267687635,1.57,3.63
6.295,-0.8090524120254021,1.52,3.76
-4.184999999999999,-0.7811293638878716,3.03,2.85
4.895,-0.6636299763658455,1.4,4.77
1.6549999999999985,-0.2914938493396715,1.37,4.91
7.8149999999999995,-0.17876617403850759,1.05,4.73
-1.154999999999999,0.02903550956950607,2.81,3.6
-8.165,0.19654566139126883,3.91,1.28
-8.165,1.4765456613912689,3.89,1.3
-4.204999999999999,2.0688706361121287,3.05,3.24
3.0249999999999986,2.404581206574811,1.23,4.15
-9.114999999999998,2.776545661391269,4.91,1.18
6.635,2.9509475879745977,1.18,2.71
-1.1549999999999994,3.629035509569506,2.8,2.69
-7.5649999999999995,3.956545661391269,3.36,2.55
4.254999999999999,4.106370023634154,2.26,2.96
1.9249999999999985,4.618506150660329,1.1,3.37
-4.205,5.308870636112129,2.94,2.91
-1.2650000000000001,6.319035509569506,3.19,2.16
-6.1850000000000005,6.506545661391269,1.98,1.02
3.0249999999999986,7.066370023634154,2.61,1.1
-3.15566238658843,8.479035509569506,4.6,1.01
