Instance: r100
Bin radius: 12.25
Rho: 1/2
Rotate enable: true
Packed item area: 419.9377
Packed item count: 64
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-0.72,-12.22882251077347,1.44,1.72
-2.900000000000001,-11.901785580323653,2.18,3.96
-5.93,-10.719029806843528,3.03,2.85
-7.449999999999999,-9.724196624914574,1.52,3.76
-11.29,-4.753777445358587,3.84,2.31
-10.53,-5.803777445358587,3.08,1.05
-10.139999999999999,-6.813777445358586,2.69,1.01
-9.03,-7.973777445358587,1.58,1.16
0.7199999999999998,-11.916245213992536,2.12,3.78
2.84,-11.005366872576307,2.54,2.17
5.38,-9.814968160926453,1.95,4.77
7.33,-8.888059405742066,1.1,3.37
8.43,-2.1491626276296603,3.63,1.57
8.43,-3.5491626276296606,3.23,1.4
8.43,-4.729162627629661,2.71,1.18
8.43,-5.939162627629661,2.02,1.21
-0.7200000000000006,-10.50882251077347,1.44,1.77
2.9099999999999997,-8.835366872576307,2.47,4.17
-0.7200000000000006,-8.73882251077347,1.4,4.77
0.6799999999999993,-8.136245213992536,2.16,3.19
-2.9,-7.941785580323653,2.18,3.15
-5.93,-7.869029806843528,3.03,1.93
-7.449999999999999,-5.964196624914575,1.48,1.82
-5.969999999999999,-5.9390298068435285,3.05,3.24
7.33,-5.518059405742066,1.1,2.61
5.38,-5.044968160926453,1.95,4.97
0.6799999999999993,-4.946245213992537,2.2,2.88
-2.919999999999999,-4.791785580323653,1.98,1.02
2.940000000000001,-4.665366872576307,2.44,4.78
-7.449999999999999,-4.144196624914574,1.37,4.91
-0.9300000000000008,-3.968822510773471,1.61,4.95
-2.870000000000001,-3.771785580323653,1.94,4.29
7.33,-2.908059405742066,1.07,4.41
-6.079999999999999,-2.6990298068435283,3.19,4.17
-11.989999999999998,-2.4437774453585868,4.54,2.26
0.6799999999999993,-2.066245213992537,2.26,2.96
8.4,-0.5791626276296602,3.83,1.24
-12.18,-0.18377744535858698,4.73,1.05
5.390000000000001,-0.07496816092645364,1.94,4.95
3.0100000000000007,0.11463312742369336,2.38,3.88
-2.8899999999999992,0.518214419676347,1.86,3.89
8.4,0.6608373723703398,3.56,1.78
-7.359999999999999,0.7658033750854258,1.28,3.91
-11.959999999999999,0.8662225546414131,4.6,1.01
0.7000000000000006,0.893754786007463,2.31,3.82
-0.9799999999999993,0.9811774892265293,1.68,1.87
-6.079999999999999,1.4709701931564716,3.18,3.5
7.33,1.5019405942579342,1.0,2.58
-11.489999999999998,1.876222554641413,4.13,2.0
8.33,2.44083737237034,3.1,1.68
-0.9599999999999993,2.8511774892265294,1.66,1.24
-10.709999999999999,3.876222554641413,3.35,1.77
3.0500000000000007,3.9946331274236933,2.34,4.39
-0.5299999999999994,4.09117748922653,1.23,4.15
7.33,4.12083737237034,2.8,2.69
-2.7699999999999996,4.408214419676347,2.24,4.51
-7.359999999999999,4.675803375085426,1.18,4.91
0.8300000000000001,4.713754786007463,2.22,3.85
5.390000000000001,4.8750318390735465,1.89,3.98
-6.18,4.970970193156472,3.36,2.89
-6.18,7.860970193156472,3.36,2.55
-0.5299999999999994,8.24117748922653,1.3,3.89
0.7700000000000007,8.563754786007463,4.57,2.07
-2.7799999999999994,8.918214419676346,2.25,2.92
