Instance: r200
Bin radius: 16.13
Rho: 1/2
Rotate enable: true
Packed item area: 751.6768
Packed item count: 136
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-0.885,-16.105703182413365,1.77,2.3
-1.9449999999999998,-16.01230386296738,1.06,3.77
-4.205,-15.57224694769512,2.26,3.39
-5.965,-14.986516439786799,1.76,2.08
-7.665,-14.192416108612374,1.7,1.95
-10.424999999999999,-12.308382306379666,2.76,2.77
-12.374999999999998,-10.345833702510399,1.95,4.21
-15.044999999999998,-5.815915663074908,2.67,1.49
-16.095,-1.062014595003297,1.05,1.09
-14.344999999999999,-6.915915663074907,1.97,1.1
-13.924999999999999,-8.015915663074907,1.55,1.1
-8.754999999999999,-13.398382306379666,1.09,1.09
0.8850000000000002,-15.818434657070211,2.27,4.76
3.155,-15.522521541296053,1.23,4.09
4.385,-14.974540894464845,1.61,2.53
5.994999999999999,-13.857556602807005,2.26,2.17
8.254999999999999,-12.047874293832917,2.47,1.62
8.254999999999999,-13.047874293832917,1.19,1.0
10.725,-10.894304704752846,1.17,3.31
11.895,-1.062014595003297,4.2,2.01
11.895,-3.392014595003298,3.85,2.33
11.895,-5.382014595003298,3.27,1.99
11.895,-6.452014595003298,2.74,1.07
11.895,-7.512014595003299,2.3,1.06
11.895,-8.5620145950033,1.72,1.05
-0.8849999999999998,-13.805703182413364,1.77,4.5
-5.9350000000000005,-12.906516439786799,1.73,4.21
4.385,-12.444540894464845,1.61,1.72
-7.625,-12.242416108612375,1.69,3.2
-1.9149999999999998,-12.242303862967379,1.03,4.58
-4.205,-12.18224694769512,2.29,2.04
5.995,-11.687556602807005,2.26,2.63
3.195,-11.432521541296053,1.19,4.56
0.9549999999999996,-11.058434657070212,2.24,3.6
4.385,-10.724540894464845,1.57,2.33
8.335,-10.427874293832918,2.39,3.97
-4.155,-10.14224694769512,2.24,1.59
-10.424999999999999,-9.538382306379667,2.78,2.14
-0.8849999999999998,-9.305703182413364,1.84,1.2
6.015000000000001,-9.057556602807004,2.32,4.84
-7.645,-9.042416108612375,1.66,4.98
-5.984999999999999,-8.696516439786798,1.83,1.32
-4.154999999999999,-8.55224694769512,2.24,4.09
