Instance: r3
Bin radius: 5.08
Rho: 1/3
Rotate enable: true
Packed item area: 62.1682
Packed item count: 15
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-0.775,-5.0205353300220885,1.55,1.54
-3.535,-3.6483112531690605,2.76,1.65
-4.555,-2.2490831465288252,1.02,4.37
0.7750000000000001,-4.390714634316377,1.78,1.8
2.5549999999999997,-3.3770364226641085,1.24,2.05
3.795,-1.3218831264525612,1.11,2.42
-0.7750000000000004,-3.4805353300220885,1.46,4.61
0.6849999999999996,-2.5907146343163774,1.83,2.88
-3.5349999999999997,-1.9983112531690606,2.76,1.27
2.5550000000000006,-1.3270364226641087,1.24,4.16
-3.5349999999999997,-0.7283112531690605,2.71,2.7
0.7350000000000005,0.2892853656836225,1.82,2.1
-0.7349999999999994,1.1294646699779118,1.47,3.71
-2.7349999999999994,1.9716887468309396,2.0,1.34
0.7350000000000005,2.3892853656836226,1.27,1.89
