Instance: s2
Bin radius: 7.19
Rho: 2/3
Rotate enable: false
Packed item area: 125.78600000000002
Packed item count: 15
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-2.195,-6.846756531380389,4.39,4.39
-5.8149999999999995,-4.228696607703137,3.62,3.62
-7.0249999999999995,-1.5314943682560556,1.21,1.21
-3.8449999999999993,-5.878696607703137,1.65,1.65
2.1949999999999994,-3.305733655332809,4.19,4.19
2.195,-5.545733655332809,2.24,2.24
4.4350000000000005,-4.465733655332809,1.16,1.16
-2.045000000000001,-2.456756531380389,4.24,4.24
-5.715000000000001,-0.6086966077031368,3.67,3.67
-7.065000000000001,-0.3214943682560556,1.35,1.35
2.1949999999999994,0.8842663446671915,3.48,3.48
5.674999999999999,0.8842663446671915,1.19,1.19
-1.4650000000000007,1.7832434686196112,3.66,3.66
-3.315000000000001,3.061303392296863,1.85,1.85
-4.615000000000001,3.061303392296863,1.3,1.3
