Instance: s3
Bin radius: 6.99
Rho: 2/3
Rotate enable: false
Packed item area: 121.13059999999997
Packed item count: 24
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-0.88,-6.9343853368557475,1.76,1.76
-2.25,-6.617975521260259,1.37,1.37
-4.9399999999999995,-4.945351352533003,2.69,2.69
-6.859999999999999,-1.3418271125595926,1.92,1.92
-6.1499999999999995,-2.551827112559592,1.21,1.21
-3.31,-6.005351352533003,1.06,1.06
0.8799999999999999,-5.455565965140556,3.49,3.49
0.88,-6.615565965140556,1.16,1.16
4.37,-2.764724217711416,2.05,2.05
-1.7800000000000002,-5.174385336855748,2.66,2.66
-1.8600000000000003,-2.5143853368557476,2.74,2.74
-4.9399999999999995,-2.2553513525330033,2.58,2.58
0.8799999999999999,-1.9655659651405557,3.22,3.22
4.1,-0.7147242177114164,2.36,2.36
-1.5100000000000002,0.2256146631442526,2.39,2.39
-4.800000000000001,0.32464864746699673,3.29,3.29
-6.5200000000000005,0.5781728874404073,1.72,1.72
0.8799999999999999,1.2544340348594445,2.19,2.19
3.07,1.6452757822885835,2.07,2.07
-1.5100000000000007,2.6156146631442527,2.18,2.18
0.6699999999999995,3.4444340348594444,2.18,2.18
-3.4300000000000006,3.6146486474669968,1.92,1.92
2.8499999999999996,3.7152757822885834,1.62,1.62
-1.1600000000000001,4.795614663144253,1.83,1.83
